gid;nom;arrete_pref_numero;xy_precis;id_adr;adr_num;adr_voie;com_cp;com_insee;com_nom;lat_coor1;long_coor1;structure_siren;structure_type;structure_rais;structure_num;structure_voie;structure_cp;structure_insee;structure_com;_userid_creation;_userid_modification;_edit_datemaj;lieu_accessibilite;rdv_lundi;rdv_mardi;rdv_mercredi;rdv_jeudi;rdv_vendredi;rdv_samedi;rdv_dimanche;rdv;date_fermeture;date_ouverture;rdv_site_web;rdv_tel;rdv_tel2;rdv_modalites;rdv_consultation_prevaccination;centre_svi_repondeur;centre_fermeture;reserve_professionels_sante;centre_type
1916;MA - Nice / Maison d'Arrêt de Nice;101534;0.97;06088_2820_00012;12;Rue de la Gendarmerie;06000;06088;Nice;43.7114;7.28011;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1917;CP - LUYNES / Centre Pénitentiaire d'Aix-Luynes;641740;0.44;13001_0275;;Impasse du Belier Luynes;13080;13001;Aix-en-Provence;43.4851;5.42323;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;;10366;2021-03-18 18:12:45.280956;;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;USMP;f;;t;f;{USMP}
1918;CD - US de Salon-de-Provence / Centre de Détention de Salon-de-Provence;908902;0.95;13103;"";Salon-de-Provence;13300;13103;Salon-de-Provence;43.6401;5.06226;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1919;EPM - US US-SMPR-CSAPA Etablissement pénitentiaire pour Mineur de la Valentine / Etablissement spécialisé pour mineurs de Marseille;636493;0.9;13211_2456;"";Montée Commandant de Robien;13011;13211;Marseille;43.2898;5.48264;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1921;SAS - US SAS / Etablissement spécialisé pour mineurs de Marseille;636493;0.9;13211_2456;"";Montée Commandant de Robien;13011;13211;Marseille;43.2898;5.48264;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1922;MC - USMP MC Arles / Maison Centrale d'Arles;640324;0.77;13004_4382_00002;2;Rue Joseph Seguin;13200;13004;Arles;43.7091;4.63679;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1923;CD - USMP CD TARASCON / Maison Centrale d'Arles;640324;0.77;13004_4382_00002;2;Rue Joseph Seguin;13200;13004;Arles;43.7091;4.63679;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1925;MA - US Draguignan / Maison d'arrêt de Draguignan;912144;0.97;83050_2844_03305;3305;Avenue Fred Scamaroni;83300;83050;Draguignan;43.5171;6.42995;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1926;CP - US le PONTET AVIGNON / Centre Pénitentiaire d'Avignon-le Pontet;920182;0.97;84092_0360_00090;90;Rue Panisset;84130;84092;Le Pontet;43.9684;4.86149;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1927; - BASSE TERRE / Maison d'Arrêt de Basse-Terre;917437;0.96;97105_0390_00004;4;Boulevard Felix Eboue;97100;97105;Basse-Terre;15.9927;-61.7276;130008030;8412Z;AGENCE REGIONALE DE SANTE DE GUADELOUPE, SAINT-MARTIN ET SAINT-BARTHELEMY;0;RUE DES ARCHIVES BISDARY;97113;97109;GOURBEYRE;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1928;CP - US de Baie-Mahault / Centre Pénitentiaire de Baie-Mahault;918939;0.94;97103_b232;"";Fond Sarrail;97122;97103;Baie-Mahault;16.2625;-61.5725;130008030;8412Z;AGENCE REGIONALE DE SANTE DE GUADELOUPE, SAINT-MARTIN ET SAINT-BARTHELEMY;0;RUE DES ARCHIVES BISDARY;97113;97109;GOURBEYRE;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1929;CP - Centre Pénitentiaire de Ducos / Centre Pénitentiaire de Ducos;918789;0.85;97207_a086;"";ZI de Champigny;97224;97207;Ducos;14.5791;-60.9858;130007883;8412Z;AGENCE REGIONALE DE SANTE DE MARTINIQUE;0;ZAC ETANG Z ABRICOT;97200;97209;FORT-DE-FRANCE;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1930;CP - US DU CENTRE PÉNITENTIAIRE DE RÉMIRE-MONTJOLY / Centre Pénitentiaire de Remire-Montjoly;919328;0.91;97309_0192_01603_bis;1603 bis;Route de la Matourienne;97354;97309;Remire-Montjoly;4.87544;-52.2989;130007859;8412Z;AGENCE REGIONALE SANTE DE GUYANE;66;AV DES FLAMBOYANTS;97300;97302;CAYENNE;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1932;CD - US Centre pénitentiaire du Port / Maison d'Arrêt de Saint-Pierre-de-la-Réunion;101684;0.98;97416_0075_00001;1;Rue de Cayenne;97410;97416;Saint-Pierre;-21.3414;55.4661;130026057;8412Z;AGENCE REGIONALE DE SANTE DE LA REUNION;2;AV GEORGES BRASSENS;97490;97411;SAINT-DENIS;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1933;CP - US CP  Saint-Pierre / Maison d'Arrêt de Saint-Pierre-de-la-Réunion;101684;0.98;97416_0075_00001;1;Rue de Cayenne;97410;97416;Saint-Pierre;-21.3414;55.4661;130026057;8412Z;AGENCE REGIONALE DE SANTE DE LA REUNION;2;AV GEORGES BRASSENS;97490;97411;SAINT-DENIS;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1934;CP - Majicavo Lamir / Maison d'arrêt de Majicavo Lamir;918466;0.92;97610_b490;"";Majicavo Lamir;97600;97610;Koungou;-12.7533;45.2303;130025927;8412Z;AGENCE REGIONALE DE SANTE;90;NATIONALE RTE;97600;97611;MAMOUDZOU;;;;"";Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;"";"";"";USMP;f;;t;f;{USMP}
1767;MA - USN1 / Maison d'Arrêt de Privas;101535;0.95;07186_0789_00001;1;Place des Récollets;07000;07186;Privas;44.7358;4.59485;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;;164;2021-03-12 11:53:59.299137;;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;2021-03-08;;;;USMP;f;;t;f;{USMP}
1957;Evian - Palais des festivités;;0.99999986426615;74119_0730_00077;;Place Charles cottet;74500;74119;Évian-les-Bains;46.4001;6.5871;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;;;;;;8140;8097;2021-05-31 20:00:03.343068;Oui;09:00-12:30/14:00-17:30;09:00-12:30/14:00-17:30;09:00-12:30/14:00-17:30;09:00-12:30/14:00-17:30;09:00-12:30/14:00-17:30;09:00-12:30/14:00-17:30;fermé;t;;2021-03-15;https://partners.doctolib.fr/centre-de-sante/evian-les-bains/centre-de-vaccination-covid-ville-d-evian?pid=practice-176805&enable_cookies_consent=1;;;;t;f;f;f;"{""Séc. Civ. concourant""}"
2219;Grand centre LA ROCHE SUR YON (en cours de déclaration) ;;0.99998958703137;85155_0129_00159;;Parc de Beaupuy;85000;85155;Mouilleron-le-Captif;46.7104;-1.43315;130008006;8412Z;AGENCE REGIONALE DE SANTE PAYS DE LOIRE;17;BD GASTON DOUMERGUE;44200;44109;NANTES;10695;10695;2021-04-08 17:10:46.910927;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;Grand centre;;;t;;"{""Grand centre""}"
2220;29-Grand centre de vaccination;;0.9999997691221;29019_4650_00007;7;Rue de Roubaix;29200;29019;Brest;48.397;-4.49541;130007966;8412Z;AGENCE REGIONALE DE SANTE DE BRETAGNE;6;PL DES COLOMBES;35000;35238;RENNES;18;18;2021-03-26 11:39:36.894142;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;Grand centre de vaccination;;;t;;"{""Grand centre""}"
1931;CP - US Saint-Denis / Maison d'Arrêt de Saint-Pierre-de-la-Réunion;101684;0.98;97416_0075_00001;1;Rue de Cayenne;97410;97416;Saint-Pierre;-21.3414;55.4661;130026057;8412Z;AGENCE REGIONALE DE SANTE DE LA REUNION;2;AV GEORGES BRASSENS;97490;97411;SAINT-DENIS;;14523;2021-04-28 15:51:43.559036;;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;USMP;f;;t;f;{USMP}
1950;Equipe Mobile de Vaccination CANTAL;;0.99999936107423;15014_1020_00028;4;Avenue Aristide Briand;15000;15014;Aurillac;44.9268;2.44584;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;18218;18218;2021-03-15 17:24:49.266319;oui;Ouvert;Ouvert;Ouvert;Ouvert;Ouvert;Ouvert;fermé;t;;2021-03-15;;;;;t;f;t;f;"{""Séc. Civ. concourant""}"
1892;CD - Centre de Détention d'Eysses / Centre de Détention d'Eysses-Villeneuve-sur-Lot;101730;0.82;47323_3900;;Rue des Martyrs de la Résistance;47300;47323;Villeneuve-sur-Lot;44.4174;0.718365;130007867;8412Z;AGENCE REGIONALE DE SANTE NOUVELLE-AQUITAINE;103;RUE BELLEVILLE;33000;33063;BORDEAUX;;18105;2021-04-12 14:32:22.323957;;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;USMP;f;;t;f;{USMP}
2218;Centre de Vaccination - ANGERS- Parc des Expositions;;0.99999700020659;49323_0137_00051;51;Route de Paris;49480;49323;Verrières-en-Anjou;47.497;-0.493563;130008006;8412Z;AGENCE REGIONALE DE SANTE PAYS DE LOIRE;17;BD GASTON DOUMERGUE;44200;44109;NANTES;10695;10695;2021-05-31 20:00:03.515626;;8h30-12h30 / 14h30-18h30;8h30-12h30 / 14h30-18h30;8h30-12h30 / 14h30-18h30;8h30-12h30 / 14h30-18h30;8h30-12h30 / 14h30-18h30;fermé;fermé;t;;2021-04-07;https://partners.doctolib.fr/centre-de-sante/angers/centre-de-vaccination-covid-19-angers-parc-des-expositions?pid=practice-180770&enable_cookies_consent=1;+33241055999;;Grand centre;;;f;f;"{""Grand centre""}"
1112;Palais des Victoires;;0.99999968853572;06029_2420_00011;2;Avenue Maurice Chevalier;06150;06029;Cannes;43.5518;6.96093;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;10366;10366;2021-05-31 20:00:02.953315;;8h-18h;8h-18h;8h-18h;8h-18h;8h-18h;fermé;fermé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-sante/cannes/centre-de-vaccination-covid-19-mairie-de-cannes?pid=practice-170734&enable_cookies_consent=1;04 97 06 40 00;;Grand centre;;;;;"{""Grand centre""}"
2165;CDV31 - Grand Centre Hall 8 île Ramier;;0.99999307227188;31555_3268_00008;8;Allée Fernand Jourdant;31400;31555;Toulouse;43.5853;1.43162;130008048;8412Z;AGENCE REGIONALE DE SANTE OCCITANIE;1025;AV HENRI BECQUEREL;34000;34172;MONTPELLIER;17220;17220;2021-05-28 18:09:24.231441;OUI;9h-19h;9h-19h;9h-19h;9h-19h;9h-19h;9h-19h;9h-19h;t;;2021-03-27;https://vaccination-covid.keldoc.com/cabinet-medical/toulouse-31000/vaccinodrome-toulouse?motive=88503&category=3243&cabinet=18777&specialty=144;0800541919;;Grand Centre;t;f;f;f;"{""Grand centre"",""Séc. Civ. concourant""}"
2229;Grand centre 21;;0.99999150206566;21231_2095_00001;1;Rue de Colchide;21000;21231;Dijon;47.3551;5.05898;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;20887;18184;2021-05-31 20:00:03.518841;Grand centre;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;09:00-17:00;fermé;;;;2021-04-28;https://partners.doctolib.fr/centre-de-sante/dijon/cpts-de-dijon-vaccination-covid-19-dijon?pid=practice-184121&enable_cookies_consent=1;;;Grand centre;;;f;;"{""Grand centre""}"
2231;Centre de vaccination de Micropolis;;0.99999998971363;25056_1613_00053;44;Rue du Docteur Bernard Mouras;25000;25056;Besançon;47.2241;5.98189;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;82;22718;2021-05-31 20:00:03.519822;;09:00-19:00;09:00-19:00;09:00-19:00;09:00-19:00;09:00-19:00;09:00-19:00;09:00-19:00;;;2021-05-31;https://partners.doctolib.fr/vaccination-covid-19/besancon/cbpps-ville-besancon?pid=practice-187216&enable_cookies_consent=1;+33363421013;;;;;f;;"{""Grand centre""}"
2232;Grand centre 71N;;1;71076_3980_00003;3;Place de l’Hotel de Ville;71100;71076;Chalon-sur-Saône;46.7808;4.85352;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;20887;20887;2021-03-26 13:51:35.569233;Grand centre;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;Grand centre;;;t;;"{""Grand centre""}"
2233;Grand centre 71S;;0.99999983204777;71270_3220_00322;322;Quai Lamartine;71000;71270;Mâcon;46.3032;4.8327;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;20887;20887;2021-03-26 13:52:11.515228;Grand centre;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;Grand centre;;;t;;"{""Grand centre""}"
2234;Grand centre 39;;0.99999993077024;39300_a9olrs_00006;6;Avenue du 44ème Régiment d’Infanterie;39000;39300;Lons-le-Saunier;46.6716;5.55874;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;82;82;2021-03-26 13:40:31.516224;grand centre;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;grand centre;;;t;;"{""Grand centre""}"
2237;Grand centre 90;;0.99999995977031;90010_2595;;;90000;90010;Belfort;47.6377;6.86295;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;82;82;2021-03-26 13:43:11.378744;grand centre;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;grand centre;;;t;;"{""Grand centre""}"
1003;Salle Osco Manosco;;0.99999998638015;04112_0669_00484;484;Avenue du Moulin Neuf;04100;04112;Manosque;43.8283;5.79673;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;10366;10366;2021-03-30 15:48:29.865942;;09h-13h  / 13h30-17h30;09h-13h  / 13h30-17h30;09h-13h  / 13h30-17h30;09h-13h  / 13h30-17h30;09h-13h  / 13h30-17h30;fermé;fermé;t;;2021-01-19;https://www.maiia.com/centre-de-vaccination/04100-manosque/centre-de-vaccination---manosque;+33492703456;;Grand centre;;;;;"{""Grand centre""}"
2507;Centre de vaccination - CH de Tourcoing, Ville de Wattrelos, salle polyvalente Roger Salengro ;;0.99999999885377;59650_0870_00002;2;Rue Emile Basly;59150;59650;Wattrelos;50.7023;3.21611;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;AV WILLY BRANDT;59777;59350;LILLE;101;101;2021-05-31 20:00:03.697975;;10:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;fermé;fermé;;;2021-05-03;https://partners.doctolib.fr/centre-de-sante/tourcoing/ch-tourcoing-vaccination?pid=practice-184954&enable_cookies_consent=1;;;;;;;;
2546;Centre de vaccination - SDIS62, Vaccinodrome de Liévin, Stade Aréna;;0.99999999104677;62510_2315_00001;;Chemin des Manufactures;62800;62510;Liévin;50.4129;2.76754;130007974;8412Z;AGENCE REGIONALE DE SANTE HAUTS-DE-FRANCE;556;AV WILLY BRANDT;59777;59350;LILLE;101;101;2021-05-31 20:00:03.719458;;08:00-22:00;08:00-22:00;08:00-22:00;08:00-22:00;08:00-22:00;08:00-22:00;;;;2021-05-08;https://partners.doctolib.fr/centre-de-sante/lievin/vaccinodrome-covid-19-lievin?pid=practice-185596&enable_cookies_consent=1;;;;;;;;"{""Grand centre"",""Sécurité Civile""}"
1651;Centre de vaccination de Sartrouville;Arrêté SIDPC du 05/03/2021 (RAA 78-2021-03-05-005);0.99999937799692;78586_2860_00014;96;Rue Louise Michel;78500;78586;Sartrouville;48.9359;2.1631;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18227;18227;2021-05-31 20:00:03.26027;Oui - Ascenseur;14:00-18:00;14:00-18:00;14:00-18:00;14:00-18:00;14:00-18:00;14:00-18:00;fermé;t;;2021-03-08;https://partners.doctolib.fr/centre-de-sante/sartrouville/centre-de-vaccination-covid-19-de-sartrouville?pid=practice-165170&enable_cookies_consent=1;0800101078;;Très grand centre;t;f;f;f;"{""Grand centre""}"
2167;Salle polyvalente du Mouzon;;0.99999994478686;32013_1996_00011;;Rue du Général de Gaulle;32000;32013;Auch;43.6367;0.587514;130008048;8412Z;AGENCE REGIONALE DE SANTE OCCITANIE;1025;AV HENRI BECQUEREL;34000;34172;MONTPELLIER;17568;3490;2021-05-31 20:00:03.498085;oui;;;;;;;;t;;2021-03-30;https://partners.doctolib.fr/centre-de-sante/mirande/centre-de-vaccination-covid-19-cd-32-gers?pid=practice-165034&enable_cookies_consent=1;+33800723232;+33800541919;Réservé au plus de 60 ans;t;;f;f;"{""Grand centre"",""Sécurité Civile""}"
1367;CV éphémère - Lignières;;0.99999999993042;18127_0070_00002;2;Rue du Docteur Bonnet;18160;18127;Lignières;46.7507;2.17611;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;DU FAUBOURG BANNIER RUE;45000;45234;ORLEANS;18350;18350;2021-05-31 20:00:03.131171;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;2021-02-15;https://partners.doctolib.fr/centre-de-vaccinations-internationales/lignieres/centre-covid-19-mairie-de-lignieres?pid=practice-170325&enable_cookies_consent=1;;;Centre de vaccination éphémère;;;t;f;{}
2151;Grand Centre de vaccination de Vendôme;;0.99999999996188;41269_1213_00008;8;Rue Marc Seguin;41100;41269;Vendôme;47.7763;1.07188;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18350;18192;2021-05-31 20:00:03.647419;;9h-13h/14h-18h;9h-13h/16h-20h;9h-13h/14h-18h;9h-13h/14h-18h;9h-13h/16h-20h;fermé;fermé;t;;2021-05-03;https://partners.doctolib.fr/centre-de-sante/vendome/centre-de-vaccination-covid-19-vendome?pid=practice-184842&enable_cookies_consent=1;08 05 02 14 00;;Grand centre;;;f;;"{""Grand centre""}"
2146;Grand centre - en attente (18);;0.99999994641879;18033_2955_00009;;;18000;18033;Bourges;47.0801;2.39896;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18350;18350;2021-03-24 15:09:19.165476;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;Grand centre 18;;;t;;"{""Grand centre""}"
2150;Grand centre - en attente (37);;0.9999999999815;37261_3460_00028;;;37000;37261;Tours;47.3917;0.691378;130007842;8412Z;AGENCE REGIONALE DE SANTE DU CENTRE-VAL DE LOIRE;131;RUE DU FAUBOURG BANNIER;45000;45234;ORLEANS;18350;18350;2021-03-24 14:59:04.338048;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;;;;;Grand centre;;;t;;"{""Grand centre""}"
286;Centre de Poissy;Arrêté SIDPC du 22/01/2021 (RAA 78-2021-01-22-024);0.99999959660623;78498_0190_00045;78;Avenue Blanche de Castille;78300;78498;Poissy;48.9243;2.02999;130008014;8412Z;AGENCE REGIONALE SANTE ILE DE FRANCE;13;RUE DU LANDY;93200;93066;SAINT-DENIS;18064;18227;2021-05-31 20:00:02.418734;;14:30-16:30;14:30-16:30;14:30-16:30;14:30-16:30;14:30-16:30;fermé;fermé;t;;2021-01-07;https://partners.doctolib.fr/centre-depistage-covid/ile-de-france/ars-ile-de-france-vaccination-des-professionnels-de-sante?pid=practice-163036&?speciality_id=5494&enable_cookies_consent=1;+33139225688;;Très grand centre;t;f;f;;"{""Grand centre""}"
1993;Centre de vaccination de Guebwiller - Salle de gymnastique 1860;;1;68112_1060_00025;25;Rue de Reims;68500;68112;Guebwiller;47.9084;7.20714;130007834;8412Z;AGENCE REGIONALE DE SANTE GRAND EST;3;BD JOFFRE;54000;54395;NANCY;14476;15;2021-05-31 20:00:03.368178;;8:00-12:00 / 14:00-18:00;8:00-12:00 / 14:00-18:00;8:00-12:00 / 14:00-18:00;8:00-12:00 / 14:00-18:00;8:00-12:00 / 14:00-18:00;8:00-12:00;fermé;;;;https://partners.doctolib.fr/centre-de-sante/guebwiller/centre-de-vaccination-covid-ville-de-guebwiller?pid=practice-176830&enable_cookies_consent=1;+33970818161;;;;;;;"{""Séc. Civ. concourant""}"
1998;Centre Vaccination Toulon Ouest - ZENITH LIVE;;0.99999686337611;83137_1825_00168;;Bd Commandant Joseph Nicolas;83000;83137;Toulon;43.1285;5.93218;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;10366;10366;2021-05-31 20:00:03.371915;;09h00 à 17h00 ;09h00 à 17h00 ;09h00 à 17h00 ;09h00 à 17h00 ;09h00 à 17h00 ;fermé;fermé;t;;2021-03-15;https://partners.doctolib.fr/centre-de-vaccinations-internationales/toulon/centre-de-vaccination-covid-19-du-var?pid=practice-176682&enable_cookies_consent=1;0800 808 083;;Grand Centre;;;f;;"{""Grand centre"",""Sécurité Civile""}"
2363;Grand centre de vaccination stade Océane;2021-04-02;0.99999027018506;76351_6560_00054;;boulevard Leningrad - stade océane;76600;76351;Le Havre;49.4994;0.169789;130007909;8412Z;AGENCE REGIONALE DE SANTE NORMANDIE;2;PL JEAN NOUZILLE;14000;14118;CAEN;11533;22767;2021-05-31 20:00:03.600004;;;;;;;;;;;2021-04-05;https://partners.doctolib.fr/centre-de-vaccinations-internationales/le-havre/grand-centre-de-vaccination-covid-le-havre-stade-oeane?pid=practice-180035&enable_cookies_consent=1;+33279461156;;GRAND CENTRE;;;f;f;"{""Grand centre""}"
